thread_id,id,timestamp,body,subject,author,image_file,image_md5,country_name
62660835,62673414,2018-10-25 19:48:22,">>62668606
I only watched the fist couple of episodes so far. It's all right. Definitely a kids show, and Kaz being a moron gets old pretty quickly, but I wouldn't call it terrible. I liked its opening episodes more than I did Rebels; my feelings may change when the recurring protagonists become more notable, since the painful worthlessness of the bad guys in Rebels is a big part of what killed my interest.

Still waiting on the TIE vet, though. He's the only character I'm interested in seeing. And maybe Donald Faison's character, since he's an American treasure.

Also, the autistic Nikto is, by far, the worst part of the show.",,Anonymous,,,
62660835,62673435,2018-10-25 19:49:38,">>62673279
The colossus is a large ocean based platform where the show takes place, on the limits of the unknown regions.",,Anonymous,,,
62660835,62673707,2018-10-25 20:04:35,">>62673168
That could be it, yeah. It would at least make for more competition if more than one or two large base ships were viable.",,Anonymous,,,
62660835,62673871,2018-10-25 20:14:08,">>62673279
Basically Outer Heaven but for scumbags and racers.",,Anonymous,,,
62660835,62673915,2018-10-25 20:16:06,">>62673871
*Mother Base",,Anonymous,,,
62660835,62673985,2018-10-25 20:19:58,">>62673915
u right
might be misremembering kaz calling it that at some point in 5",,Anonymous,,,
62660835,62674176,2018-10-25 20:31:16,">>62673707
The rebel 1300 gains 1 primary and 2 shields, but it pays *32* points more than the scum version for *just* that. Like, hello?

In contrast, the Firespray gets a free engine upgrade, +1 primary (3 fore/3 aft is basically a bowtie), +1 agi / +1 shield / -2 hull (easily a wash for +1 agi, if not a trade up, *before* the extra shield), and gains red reinforce - and it pays 20 points for the privilege. That feels about right. 

Conversely, the Firespray is 10 points LESS than the rebel 1300, despite GAINING engine upgrade and red reinforce. The -2 hull / -1 shield for +1 agi is a wash (I mean, not on Boba, but we're talking about the raw frame).

It's the same with most of the other ""bad"" larges. Why is a contracted scout *20 points more* than a Y-Wing, for +1 shield, +1 agi, and a mobile arc? Why is a Decimator nearly as expensive as two lambdas? Why is a Shadowport Hunter 21 points more than Omicron Group Pilot? Why is a Wild Space Fringer nearly double the price of Redline with Proton Torpedos?

I think the Scum Falcon is so much more appropriately costed just because it was playtested more recently. You can put its statline next to a Y-Wing and say ""yeah, 1.5x the price feels about right"".",,Anonymous,,,
62660835,62674968,2018-10-25 21:21:49,">>62674176
Yeah, I think FFG must have thought large bases would be way too powerful again, but right now two ship lists aren't anywhere near viable and most large bases would require a list to just be two ships.",,Anonymous,,,
62660835,62675045,2018-10-25 21:28:48,">>62674968
Actually, I think they just doubled the points and figured it'd be mostly fine.

Except it's not, because action economies is completely different.",,Anonymous,,,
62660835,62675295,2018-10-25 21:47:41,">>62632965
Partly because it's hilarious how triggered some people (AKA like 3 anons on /swg/) get when you say you like the Empire.",,Anonymous,,,
62660835,62675720,2018-10-25 22:17:03,,,Anonymous,50B63E1E-BAB8-479E-BC91-FE78819F2EC2.jpg,n1FTBn4XyFz+5jk4z9tzqQ==,
62660835,62675823,2018-10-25 22:23:42,Can someone give me a quick rundown of tips for building an FFG RPG character? All I’ve heard is that you want to buy up your Characteristics at the start and that face characters are XP-starved. Just some broad 101 advice would be helpful.,,Anonymous,bounty-hunter.jpg,NmZK5xNl1OKnDBs8yjYYRQ==,
62660835,62675885,2018-10-25 22:28:14,">>62675823
>All crafting systems and by extension crafting classes are completely fucking busted OP
>Space combat is fucked, NEVER EVER get in a fighter if you want to live",,Anonymous,,,
62660835,62676935,2018-10-25 23:34:57,">>62666570
Doesn't ring any bells in the modern era, they may well have been wiped out or just been dropped from being mentioned. I'm by no mean an expert on the lore! :)
I can see Mando clans going extinct, or more likely sustaining so many casualties and they just don't really recover militarily, survivors have to merge with another clan etc",,Redback,kemp_remillard_04.jpg,le/6QEtv0AknPUM7ISgQSQ==,
62660835,62676974,2018-10-25 23:37:51,">>62664780
Most of them are shit and will make you increasingly dislike Star Wars if anything else.

Stick with Thrawn Trilogy, 1/4 of the NJO books, X-Wing, and the novelizations. KOTOR-era and some CW era stories are fine.

Dark Empire and Jedi Academy are on the fence. Some people love them, some people hate them.

Avoid most other things if you're not looking for so-bad-it's-funny reads. Most of everything else isn't crucial and can easily be ignored from the continuity.

Avoid most of the comics. They suck. They're not even good for old 80's camp.

Avoid like the plague any ""Legends""-branded novels released after 2013.",,Anonymous,,,
62660835,62677075,2018-10-25 23:46:04,"About to be running a Prequel Era campaign where the character will be knight level. It will not be a long campaign and will be jedi doing jedi shit. 

My question is, would it be too far out of ""balance"" to allow players to automatically flip a number of pips for force powers equal to their force rating without strain or other costs? They still have to pay for beyond these, but for the 1-3 at most they can use their powers and have to choose to stretch themselves and dip into conflict. 

I have not announced this to players yet, as all we are doing at the moment is character background. Seeing if someone has done something similar.",,Anonymous,,,
62660835,62677517,2018-10-26 00:15:46,"What’s a believable reason for a Gank to join the Rebel Alliance besides 
>they paid him",,Anonymous,GANK.jpg,FtxkOq9LFEqTRRXlYIGMIw==,
62660835,62677533,2018-10-26 00:16:54,">>62677517
My Gank joined up after the Imps double crossed his pack and killed most of them.",,Anonymous,,,
62660835,62677627,2018-10-26 00:22:44,">>62677517
He accidentally an empathy chip",,Anonymous,,,
62660835,62677981,2018-10-26 00:48:18,">Iridonians being a distinct species didn't take off
>instead they just became Zabraks",,Anonymous,1521520717947.webm,ElNM0Ja6Zy+ywt4bA4NX9A==,
62660835,62678006,2018-10-26 00:49:56,">>62677981
That's not the image I chose.",,Anonymous,1540464530697.gif,0TKSE1XiVESeQvDjdfBQnQ==,
62660835,62678583,2018-10-26 01:37:34,">>62666635
> Agreed, especially since the mechanics specifically include ways the players can essentially ""retcon"" features to the environment via adv/tri and destiny points.

Perfect example.",,Anonymous,,,
62660835,62678600,2018-10-26 01:39:23,What would an Imp fleet operating in a Mid Rim sector between ANH and ESB look like?,,Anonymous,WeaponsUpgrade-BotF.jpg,+ayF8TKr2ZTrN/RUSpwKwg==,
62660835,62678641,2018-10-26 01:42:40,">>62678600
What kind of fleet?",,Anonymous,,,
62660835,62678678,2018-10-26 01:45:31,">>62678600
Star Destroyers, Light Cruisers, Gozantis and TIEs. Wat more do you need for the story?",,Anonymous,,,
62660835,62678729,2018-10-26 01:48:30,">>62678600
What kind of sector, how much pull does the admiral and/or more have, and finally on a scale from WEG to Hsiao/Saxton where do you fall on the scale argument spectrum?",,Anonymous,,,
62660835,62678775,2018-10-26 01:52:03,">>62675295

I sometimes forget the appeal of a good trolling. :)",,Anonymous,,,
62660835,62678797,2018-10-26 01:53:45,">>62678600
That depends on so many factors that you won't get a reasonable estimate without additional detail",,Anonymous,,,
62660835,62679016,2018-10-26 02:09:05,">>62675823
>Can someone give me a quick rundown of tips for building an FFG RPG character? All I’ve heard is that you want to buy up your Characteristics at the start and that face characters are XP-starved. Just some broad 101 advice would be helpful.

Man, That's tough to answer without context. Are you experienced in RPGs? If so, are you experienced in point-buy systems and skill-based systems?

How to approach building your character depends on how your GM and group play. Are they at the character/role play end of the spectrum or the optimized-mechanics/powergame end of it?

If roleplay, just walk through the build steps in the book, and make each choice guided by a character concept and/or what seems cool or fun to you. This system is quite tolerant of changing your mind about what's important as you play, so don't get too hung up on making the right choices up front (but yeah, buy characteristics during chargen).

It's harder if the group is about optimization and pwning challenges. If your character needs some versatility, it's hard to beat buying a bunch of stats up to 3; if you want to put your eggs in one basket for a focused chacter, like a Brawn melee fighter or an Intellect savant, starting with a 4 can be really satisfying.

Try to work out how to get what you want with your starting Specialization plus one more; three Specs is stretching, and any more requires a long game with tons of XP to get a return on investment.

There are some gane-changing Talents available, but you'll feel like a chump if you don't invest enough in your chosen skills to get reliable results.",,Anonymous,,,
62660835,62679022,2018-10-26 02:09:31,">>62677517
A lot more operational freedom maybe? Like the difference between working as a mercenary for a European PMC or a mercenary for Somalian pirates.",,Anonymous,,,
62660835,62679041,2018-10-26 02:10:39,">>62678775
I unironically think Empire > Rebellion in the grand-grand scheme of things, but yeah, the (over)reactions from some folks around here to Impfags reminds me of olden trolling days.

I'm a boomer aren't I",,Anonymous,,,
62660835,62679087,2018-10-26 02:13:16,">>62675823
Look at the skills and talents of what you want to play, those are the characteristic to raise",,Anonymous,,,
62660835,62679094,2018-10-26 02:13:32,">>62678641
>>62678729
>>62678797
Alright, so I'm running a campaign set in the Doldur Sector, which has a lot of Imperial research facilities and pro-Imperial manufacturing concerns (TaggeCo, BlasTech, etc). It's also along a major hyperlane, and has at least one military-grade shipyard and at least two naval resupply bases/staging areas. I'm gonna aim toward the low end of the scale spectrum (because fuck Hsiao), so nothing bigger than an ISD (except maybe a low-tier battlecruiser as the sector fleet's flagship).",,Anonymous,Naval_Station_Validusia.jpg,tfc2Rr71XlILiolwniKw4g==,
62660835,62679120,2018-10-26 02:15:43,">>62675885
>>All crafting systems and by extension crafting classes are completely fucking busted OP

Unless your GM says ""You have to track down templates for crafting"", and keeps the party dirt poor, and believes crafting will break the game and never lets you pursue it.

NOT THAT THIS HAS HAPPENED TO ME, OR ANYTHING!!!

Umm...

So make sure you're going to be allowed to actually use crafting before building that way, because those classes sacrifice general utility for specialization...",,Anonymous,,,
62660835,62679142,2018-10-26 02:16:49,">>62679120
Also the time concerns are real. Sure you could probably spam nades, but the time adds up. Your dude will still be involved in parrty activity (or is basically not a PC)",,Anonymous,,,
62660835,62679174,2018-10-26 02:18:51,">>62679120
>""You have to track down templates for crafting""
To add, the book actively tells you (the GM) to do this",,Anonymous,,,
62660835,62679193,2018-10-26 02:20:31,">>62679094
>shit on Hsiao
>accidentally post his art
fuck me",,Anonymous,hux.jpg,tJh1RKa3rbG6keKniGkz8g==,
62660835,62679256,2018-10-26 02:24:28,">>62679094
Ok, so in that case I'd say ~24 ISDs mixed between Is and IIs, but mostly the latter on account of shipyards, half a dozen Vics for heavy escort, ~70 assorted cruisers, mostly Vindicators and Strikes, ~160 frigates, mostly neb-Bs, and then about 1,000 assorted patrol boats and corvettes, plus another ~800 non-combat support boats, with maybe an old praetor or the like as a command ship, but just as likely an ISD-II or maybe even a salty old admiral and his Venator with his equally salty old fighter wing aboard
Now this may seem a bit much, but after yavin it'd be spread out in penny packets in all 1000 systems of the sector, and a lot of those crews would be very green and only slightly stiffened by fanatical but equally green and moronic COMPNOR goons, possibly straight out of the SAGroups",,Anonymous,,,
62660835,62679264,2018-10-26 02:24:38,">>62679193
Why do you have that saved? Are you tsundere for Hsaio?",,Anonymous,,,
62660835,62679280,2018-10-26 02:25:45,">>62679256
>mostly Neb-Bs
What about the poor, underappreciated Class-IIs? The main frigate of the Imperial Navy?",,Anonymous,,,
62660835,62679292,2018-10-26 02:26:29,">>62679280
Nobody cares about them",,Anonymous,,,
62660835,62679339,2018-10-26 02:29:30,">>62679094
Is your party friendly or hostile with the Empire?

The PCs regardless of their allegiance should always face heavier opposition with less allied help. Helps set the tone of fighting overwhelming odds.",,Anonymous,,,
62660835,62679346,2018-10-26 02:29:54,>>62679292,,Anonymous,1513198471472.jpg,Or+gBXnN8qdEFOrPmFiVkg==,
62660835,62679348,2018-10-26 02:29:57,">>62679094
Carrack, Dreadnoughts, Ton-Falks, at least one interdictor, lancers, Strikes, Victory class star destroyers, at least 2 ISDs, and tie fighters of all shapes. Galleons zipping between any orbitals too.",,Anonymous,,,
62660835,62679376,2018-10-26 02:32:06,">>62679339
>overwhelming odds
>as the Empire
If you want that, you need a post-Endor campaign, with the whole chain of command shitting itself inside-out with the rest of the Empire and surrendering to the Rebels-they're calling themselves the New Republic now, got enough systems declaring for them they feel confident styling themselves a government-looking more tempting by the week.",,Anonymous,,,
62660835,62679389,2018-10-26 02:32:43,">>62679280
Sure, plenty of those around, but like the pelta and arq, they were relegated to the outer rim pretty fast after neb-B production ramped up, and a sector with a yard seem likely to have more nebs and less old stuff",,Anonymous,,,
62660835,62679409,2018-10-26 02:33:50,">>62679389
But they're light cruisers in all but name. Neb-Bs wouldn't replace them.",,Anonymous,,,
62660835,62679442,2018-10-26 02:35:46,">>62679174
>""You have to track down templates for crafting""
>To add, the book actively tells you (the GM) to do this

""It is always up to the GM whether a given template is available to a PC. As a general rule of thumb, most templates should be available to the PC's a majority of the time""

Restricting templates to keep things from getting out of hand, or to create adventure hooks or rewards is one thing. Going a year and a half without getting something like the template for blaster pistols, or ANY other template whatsoever, suggests the GM should tell players that the crafting rules are not being used in that game.

So, if you want to go that route, I suggest making sure the GM is good with it, because there are lots of people who judge the crafting rules by the worst-case runaway examples that exist.

If the GM doesn't want to expend bandwidth on managing crafting in the game, that's a legitimate choice (if communicated).",,Anonymous,,,
62660835,62679450,2018-10-26 02:36:11,">>62679280
what the heck is a class ii I only know about class iv",,Anonymous,Imperial_cargo_ship_docked.png,pdsQz3QKlun6SxvEFLCY6Q==,
62660835,62679468,2018-10-26 02:37:12,">>62679376
Set the PCs in an isolated sector, or make them privateers/mercs who serve as ""deniable assets"" or freelancers instead of true enlisteds where helping them out would be a generosity rather than a duty for the Empire. It's a very big galaxy and Rebel forces tended to raid outposts and the frontier, and congregated on remote worlds or in crime dens where the PCs would be at a significant disadvantage.

Also, post-Endor is a good setting, but it sounds like you're running with Newcanon's rapid surrender arc, which obviously isn't the case in Oldcanon. Anon didn't specify though which line, if any or if even adhering to them, he was doing.",,Anonymous,,,
62660835,62679488,2018-10-26 02:38:29,">>62679280
because nebulon b is best girl",,Anonymous,Medical_Frigate_57.png,1nxA3xMGQ5jm0MNbMrWMyQ==,
62660835,62679495,2018-10-26 02:38:52,">>62679468
I'm not thinking of NuCanon's rapid surrender. Fuck NuCanon. I'm thinking of the beginning of the ICW.",,Anonymous,,,
62660835,62679521,2018-10-26 02:40:22,">>62679280
The class II is an utter abomination created by comic art fuck-ups and should never be acknowledged to exist",,Anonymous,,,
62660835,62679535,2018-10-26 02:40:55,">>62679488
Best boy coming through.",,Anonymous,Lancerfront.png,/hBSB5DgFL5n2D7RqLARdA==,
62660835,62679553,2018-10-26 02:41:55,">>62679495
I think Disney's 1 year til surrender after ROTJ is excessive, when the movie shows us canonically that it was supposed to have happened within hours. The EU version where it took 40 fucking years for the GCW to end can go to hell.",,Anonymous,Imperial_center_ROTJ.jpg,B+B5cHX9exoNbL5SRO9BDw==,
62660835,62679601,2018-10-26 02:44:20,">>62679495
Even still the Empire didn't fall that rapidly, and technically it never really did. It existed alongside the New Republic until they confederated into the Space EU. It gives plenty of options for the players and even allows spec-op guerrilla-style campaigns on the Imperial side far more easily. Players can choose to join a different group, or the main Remnant. They can follow different rules of different leaders, be in different sectors with more desperate commanders against greater odds. All the careers work great with no tweaking: infiltrate and help launch Imperial resistance cells, work at liberating worlds, rile up the populace, sabotage key assets, and do your best to undermine the enemy while fighting for your lives.",,Anonymous,,,
62660835,62679618,2018-10-26 02:45:23,">>62679553
>the movie shows us canonically that it was supposed to have happened within hours
That wasn't the original though, that was Lucas being a moron and he got rightly browlashed for it, along with all the other unnecessary edits.",,Anonymous,,,
62660835,62679653,2018-10-26 02:46:56,">>62679553
Forty years was where the timeline ended before it skipped to Legacy. It took an extra fifteen years after Endor to end, and the final two years of those fifteen were spent blockading the six sectors and two partial sectors the last remnants of the Imperial Navy were squatting in until Pellaeon admitted the war was lost and started negotiating an honorable surrender. Technically, the final seven years of the war weren't even against the same Empire the war began against, it was just whatever sectors in the New Territories that the remnants of the Imperial Navy could lock down enough that Pellaeon and the remaining Moffs felt confident declaring were ""still"" part of the Empire.",,Anonymous,,,
62660835,62679672,2018-10-26 02:48:01,">>62679618
>That wasn't the original though, that was Lucas being a moron and he got rightly browlashed for it, along with all the other unnecessary edits.
SEETHING
EDGELORDS STILL CAN'T GET OVER A HAPPY ENDING IN THEIR FAIRY TALES FOR 12 YEAR OLDS AFTER 35 YEARS",,Anonymous,1519576074107.jpg,vbsGfvcAw/7peCgAPuHO8Q==,
62660835,62679702,2018-10-26 02:49:38,>>62679672,,Anonymous,spongebob_patrick_dont_you_have_to_be_stupid_somewhere_else_not_until_4__2013-06-30.jpg,kXvCehmuIx5A0aaOQX0Jrg==,
62660835,62679736,2018-10-26 02:51:30,">>62679702
>I'm a Star Wars fan
>but I hate 90% of the franchise and the director who made it and only follow fanfiction",,Anonymous,,,
62660835,62679770,2018-10-26 02:53:48,">>62679736
>You must love every single thing the author of a story does unanimously and unconditionally or else you're a seething edgelord who hates the story and isn't a true fan.

first we got lucasbashing, now we get lucaswanking",,Anonymous,,,
62660835,62679869,2018-10-26 02:59:43,">>62679672
Most of the old post-RotJ EU made sense in universe and actually let the Rebellion have their happy ending. It was a hard fought ending but an ending nontheless.",,Anonymous,,,
62660835,62679901,2018-10-26 03:01:37,">>62679264
>Are you tsundere for Hsaio?",,Anonymous,delet star.jpg,a2+FiWFd9OIoU9uzqc1mIw==,
62660835,62679908,2018-10-26 03:02:13,">>62679869
RotJ was a happy ending for Anakin, and a happy beginning of the ending for the Rebels.",,Anonymous,,,
62660835,62679941,2018-10-26 03:04:33,">>62679869
>>62679908
And we got a happy ending for the Empire too (saves the NR's skin from le star trek alien force, joins together to rebuild the galaxy), and then you got the Consortium and other smuggler groups joining. Basically, all sides of the fanbase got a good sendoff.

Nucanon shits hard on anyone except ardent Rebfags and still shits on Rebfags because the NR becomes crazily stupid and collapses from the simplest mistakes a 5th grader could've prevented.",,Anonymous,,,
62660835,62679984,2018-10-26 03:07:15,">>62679941
So it shits on everyone then.",,Anonymous,,,
62660835,62680015,2018-10-26 03:09:26,">>62679984
If you're casual even for a casual moviegoer, or like it because Disney sends you money for paid shilling, or are on the Wendig spectrum of politics, no, you'll love it.

If you're anyone else, yes, you get a nice fat buffalo diarrhea dump on your face.",,Anonymous,,,
62660835,62680071,2018-10-26 03:13:12,">>62680015
I'm on the Wendig spectrum of politics and I'm probably the most ardent critic of Mouse Wars in the general. The politics of the writers don't mean it's not mediocre at the best of times.",,Anonymous,,,
62660835,62680168,2018-10-26 03:20:18,">>62680015
What this dude >>62680071 said. I lean pretty far into that spectrum of politics and I think most of the Nucanon is shit (Seriously, how did New Republic Intel never hear anything about the First Order turning a planet into the Death Star's stupid wankier cousin or building the Supremacy?).",,Anonymous,,,
62660835,62680183,2018-10-26 03:21:15,I like this better than TIE,,Anonymous,I-7 Howlrunner.png,5f27e6z6mCxTsMzPpeN9PA==,
62660835,62680211,2018-10-26 03:23:39,">>62680183
y",,Anonymous,,,
62660835,62680258,2018-10-26 03:27:32,".>>62680211

Well there was supposed to be a Squints after that TIE, but mostly because of the shields. Sure, they're the worse shields in the history of ever, but at least you don't die because someone twitchy upstart terrorist hit you with a lucky shot as you came out of the hangar.

Also, better in-atmo performance.",,Anonymous,,,
62660835,62680484,2018-10-26 03:44:49,"Which would you guys say is the better Y-Wing counterpart as ""obsolete fighter repurposed as an attacker"", the Hurribomber or the Skua?",,Anonymous,,,
62660835,62680580,2018-10-26 03:51:40,">>62680484
It's a P-38 to the X-Wing's Mustang.",,Anonymous,,,
62660835,62680606,2018-10-26 03:53:15,">>62680580
How?",,Anonymous,,,
62660835,62680634,2018-10-26 03:55:27,">>62680606
In the film it's portrayed as an equal to the X-Wing in terms of capability, and it shares the twin boom design.",,Anonymous,,,
62660835,62680756,2018-10-26 04:06:34,">>62679869
>>62679941
>happy ending
Every single post Endor EU story was a big fat stinking shit taken on the ending of ROTJ. 
Every. Single. One.
Not one page was given for the heroes to enjoy their happy ending for there was always a new Empire and a new Sith order there to ruin everything until finally they got tired of there being a Republic and Jedi at all and got rid of them entirely with Legacy. That's the ""happy ending"" of the EU - the Republic dismantled, the ""Galactic Federation of 'Free' Alliances"" in complete disarray, and Krayt's Sith Empire in charge of the galaxy while Cade Skywalker shoots up on space fentanyl.
The End! Yay!
Fuck you.",,Anonymous,,,
62660835,62680775,2018-10-26 04:07:45,">>62680606
Not only is it literally referred to as a P38 analogue by the designers at ILM, but there's also this.",,Anonymous,y-wing.jpg,DUH5QlcxcgNNjmT8WL7Cng==,
62660835,62680793,2018-10-26 04:08:56,">>62680756
t. didn't read Legacy",,Anonymous,,,
62660835,62680889,2018-10-26 04:15:39,">>62680793
t. read the Legacy that only exists in his head because it was never finished before it got scrapped by Filoni and Lucas while they were working on TCW
I'm sure that the nu-nu-new-not!empire-not!republic Federated Triumvirate will be PERFECTLY FINE! It only took 150 consecutive years of complete abject political failure, but we figured it out this time for SURE!
Fuck, remembering legacy is almost enough to make me start liking the sequel trilogy.",,Anonymous,,,
62660835,62680918,2018-10-26 04:18:35,">>62680889
>almost enough to make me start liking the sequel trilogy
Don't start saying things you can't take back.",,Anonymous,,,
62660835,62680952,2018-10-26 04:21:18,">>62680918
I said ALMOST
People who proclaim the ST to be good prove the shitty NPC meme to be true",,Anonymous,,,
62660835,62680973,2018-10-26 04:22:32,What would the TIE Bomber's closest WW2 counterpart be?,,Anonymous,,,
62660835,62681017,2018-10-26 04:25:41,">>62680973
I don't think there were any dual-hulled Axis World War II attack planes that could hold both explosive payloads and a compartment for multiple crew. It's like a Ju-52 combined with a Stuka. If you have to make a fighter plane comparison, I'd say a Bf-110.",,Anonymous,,,
62660835,62681135,2018-10-26 04:34:42,">>62660835

Please Update:
Endless Vigil with OCR https://anonfile.com/hcA74dg9b1/Force_and_Destiny_-_Endless_Vigil__SWF30___OCR_.pdf
Cyphers and Masks with OCR https://anonfile.com/29zd8bh0be/Age_of_Rebellion_-_Cyphers_and_Masks_SWA53_OCR_pdf
Disciples of Harmony with OCR https://anonfile.com/B2zf82h6b8/Force_and_Destiny_-_Disciples_of_Harmony_SWF35_OCR_pdf

Previously Circulated:
Unlimited Power with OCR https://anonfile.com/n4B7E5h7b3/Force_and_Destiny_-_Unlimited_Power_SWF52_OCR_pdf
Savage Spirits new scan with OCR https://anonfile.com/5bC4E6hbb4/Force_and_Destiny_-_Savage_Spirits_-_Seeker_Career_SWF41_OCR_pdf
Knights of Fate with OCR https://anonfile.com/IdC9E1habf/Force_and_Destiny_-_Knights_of_Fate_SWF46_OCR_pdf
Fully Operational with OCR https://anonfile.com/Y9C6Eeh0b3/Age_of_Rebellion_-_Fully_Operational_SWA47_OCR_pdf
Desperate Allies with OCR https://anonfile.com/ceD2Ebh6b6/Age_of_Rebellion_-_Desperate_Allies_SWA31_OCR_pdf",,Anonymous,,,
62660835,62681378,2018-10-26 04:55:14,">>62681017
>Bf-110

Oh! I knew that long canopy from concept ARC-170s existed somewhere...",,Anonymous,,,
62660835,62681391,2018-10-26 04:56:17,">>62680580
The X-wing is a Hellcat or Wildcat.",,Anonymous,,,
62660835,62681444,2018-10-26 05:01:14,">>62681391
Why is it one of the ugly ducklings rather than the poster child?",,Anonymous,,,
62660835,62681545,2018-10-26 05:10:20,">>62681444
>Carrier-based starfighter
>Most accomplished Rebel starfighter in the entire war
>Multirole capability, used fairly often to bomb ground targets while the Mustang was almost entirely used for A2A and bomber escort
>Depending on how Rebfag the writer is, either the arch-rival or natural predator to the TIE/LN, which is the A6M Zero in space
>Repeated comparisons of the TIE series' agility and fragility against the T-65's ruggedness and durability echoing the comparisons between IJN and USN fighters
>Carrier-based
The Hellcat also wasn't ugly and the Mustang is overrated.",,Anonymous,,,
62660835,62681618,2018-10-26 05:17:04,">>62681545
On that note, I've come to realize the Y-Wing's best comparison is the Warhawk.",,Anonymous,,,
62660835,62681668,2018-10-26 05:21:05,">>62681618
The Y-wing can be compared to a lot of things, really. That one anon is really insistent on the P-38 analogue because of a passing visual resemblance. Its status in lore as an outdated naval bomber draws parallels to the TBD Devastator, especially if the writer ramps up their casualty figures. Its status as the Rebel Navy's workhorse bomber and starfighter scout (Longprobe) for most of the war, however, is also reminiscent of the SBD Dauntless. Further complicating things is the fact that it can either be a single-seater with all its guns fixed forward or a two-seater with a topside turret.",,Anonymous,,,
62660835,62681772,2018-10-26 05:28:43,">>62681668
It was also their main fighter until more modern options came along, not just an attacker.",,Anonymous,,,
62660835,62681826,2018-10-26 05:33:27,">>62681772
Not exactly. The Z-95 also has a claim to being the early Rebel Navy's main anti-fighter option. It's a common sight both in and out of universe, comes from the same manufacturer, its most common version looks like a diet X-wing, and it's shown in media like Empire at War and Galactic Battlegrounds as being the earliest fighter available to the Rebellion before you get the option to unlock X-wings.",,Anonymous,z-95.jpg,NCSaPvsfI214cpjJXTHP6g==,
62660835,62682338,2018-10-26 06:27:59,">>62681545
>the Mustang is overrated.
>t. contains burning axis aircrew
Mustangs where ok at at lots of things, with basically its other traits of not being inordinately terrible at anything = a good all round aircraft
Course the ace in the hole is the yanks built 14-15,000 of the fucking things to the point there's one in every pot and everyone runs out of ammo before they'll ever run out of spare P51's

>>62681826
Z's are sort of the poor man's x-wing in a lot of ways, along with the Y-wing but they're not a bad fighter if all you're really fighting is TIE-In's",,Redback,z_95_headhunter_by_wingzero_01_custom-danlff9.png,YpQcfVLqpHEqYE0qG9N27w==,
62660835,62682363,2018-10-26 06:31:02,">>62682338
But TIE/LNs, barring Mouse Wars fuckery, basically blew every fighter designed before them out of the water, all else re: the pilots being equal.",,Anonymous,,,
62660835,62682386,2018-10-26 06:34:57,">>62682363
Tie pilots are basically missile jockeys, they're extensively trained to NOT display any kind of initiative without their flight controller's exact permission. If they lose comms with their controller they just roll on in on their last orders until they die or complete them.
That's a pretty serious disadvantage in some ways and would come back to bite them in the arse post-endor",,Redback,,,
62660835,62682446,2018-10-26 06:42:09,">>62682386
Even without individual initiative, TIE/LNs pretty much eat Z-95s for breakfast in the vast majority of media, including the flight sims. Headhunters simply don't have the durability, maneuverability, or firepower to take on TIE swarms. They also don't have astromechs to help them stay alive. Their only hope in lore is to missile dump at long range.",,Anonymous,,,
62660835,62682818,2018-10-26 07:31:15,">>62682446
Z's where not a remarkable bird even by the Clone wars, but they do have some shields, ok speed and ordinance options which means you might squeak out a win here and there. But like anything going up against the Empire, winning an engagement really doesn't change the war as they just drop another 70 TIE's out of the nearest SD.
I guess their main contribution might be 'beats walking' and the fact it still works when you need it counts for something

TIE's big advantage was those sheer numbers, good speed, cheap and mechanically simple, so the Empire literally can afford to have some, basically everywhere and that will hinder any enemy actions or deny them completely in some cases. In's do fairly well against x-wings provided they can get the drop on them, plenty of laser danger for everyone!",,Redback,temarius_walker_03.jpg,I8a9cgBANuUb3rS+T30bEw==,
62660835,62682858,2018-10-26 07:36:39,">>62682818
>In's
=LN
(not the interceptor, whole different animal)",,Redback,,,
62660835,62683829,2018-10-26 10:22:03,"Morning, /swg/.

Oh, uh, I mean - Legion posting!

X-Wing or Armada posting is fine too.",,Anonymous,FB_IMG_1540549228176.jpg,u33A1HOXJcoIs4Mnrj1Ojw==,
62660835,62683906,2018-10-26 10:35:30,">>62683829
Those turrets are cool. There all the figures you'd need to want to re-enact the battle of Hoth yet?",,Anonymous,Battle_of_Hoth_Map_CL.jpg,7t7g+eDXk4zB1JMnt5j2Qg==,
62660835,62683936,2018-10-26 10:39:40,">>62683906
No AT-ATs, obviously (you'd have heard about it). Also, even though there's echo base troopers on the turrets, we don't have them as a standalone release yet.

If you want to get really pedantic, we also don't have the other, thicc-er Rebel turret, or Rieekan.

But we've got these, AT-STs, Veers/Vader, Luke/Han/Leia, Snowtroopers, and E-Webs. So gettin' there.",,Anonymous,,,
62660835,62683939,2018-10-26 10:39:54,">DICE confirms that BF2 will not end after The currently known content, and will be continually developed throughout 2019",,Anonymous,hKbO1lrbMldfYpUHNl7Td1ND7OJblgpuPCUc1TrVQKU.jpg,YKWQ7Q2++YMkaKJE0kBS/A==,
62660835,62684154,2018-10-26 11:12:44,">>62682363
>But TIE/LNs, barring Mouse Wars fuckery, basically blew every fighter designed before them out of the water,
Engineering-wise, certainly, but not in combat performance. They were good, but 1v1 there were plenty of fighters that could still hold their own against them.",,Anonymous,,,
62660835,62684491,2018-10-26 11:58:57,">>62683829
Alright X-Wing bros.

I've got a zero-notice tournament, apparently, coming up. It's the ""second edition"" format, so only 3-4 legal ships per faction.

I've played exactly none of this format and the tournament is tomorrow. What should I expect to have to fly against?",,Anonymous,,,
